t,roll,pitch,dz_fl,dz_fr,dz_rl,dz_rr
36.7807,-0.07,0.17,-0.00151,-0.00325,0.00325,0.00151
36.8133,-0.067,0.176,-0.00151,-0.00325,0.00325,0.00151
36.8435,-0.074,0.171,-0.00151,-0.00325,0.00325,0.00151
36.8735,-0.078,0.158,-0.00151,-0.00325,0.00325,0.00151
36.9041,-0.084,0.141,-0.00151,-0.00325,0.00325,0.00151
36.9343,-0.09,0.115,-0.00151,-0.00325,0.00325,0.00151
36.9642,-0.098,0.081,-0.00151,-0.00325,0.00325,0.00151
36.995,-0.103,0.047,-0.00151,-0.00325,0.00325,0.00151
37.0255,-0.113,0.014,-0.00151,-0.00325,0.00325,0.00151
37.0558,-0.128,-0.007,-0.00151,-0.00325,0.00325,0.00151
37.0866,-0.139,-0.022,-0.00151,-0.00325,0.00325,0.00151
37.1169,-0.155,-0.031,-0.00151,-0.00325,0.00325,0.00151
37.147,-0.173,-0.025,-0.00151,-0.00325,0.00325,0.00151
37.1777,-0.181,-0.022,-0.00151,-0.00325,0.00325,0.00151
37.2079,-0.171,-0.006,-0.00151,-0.00325,0.00325,0.00151
37.238,-0.162,0.015,-0.00151,-0.00325,0.00325,0.00151
37.2683,-0.165,0.02,-0.00151,-0.00325,0.00325,0.00151
37.3011,-0.173,0.069,-0.00151,-0.00325,0.00325,0.00151
37.331,-0.189,0.079,-0.00151,-0.00325,0.00325,0.00151
37.3611,-0.194,0.08,-0.00151,-0.00325,0.00325,0.00151
37.3939,-0.189,0.088,-0.00151,-0.00325,0.00325,0.00151
37.4239,-0.187,0.104,-0.00151,-0.00325,0.00325,0.00151
37.454,-0.189,0.117,-0.00151,-0.00325,0.00325,0.00151
37.4869,-0.174,0.124,-0.00151,-0.00325,0.00325,0.00151
37.517,-0.167,0.128,-0.00151,-0.00325,0.00325,0.00151
37.5472,-0.166,0.119,-0.00151,-0.00325,0.00325,0.00151
37.5799,-0.162,0.098,-0.00151,-0.00325,0.00325,0.00151
37.61,-0.148,0.081,-0.00151,-0.00325,0.00325,0.00151
37.64,-0.131,0.071,-0.00151,-0.00325,0.00325,0.00151
37.6724,-0.115,0.069,-0.00151,-0.00325,0.00325,0.00151
37.7028,-0.114,0.074,-0.00151,-0.00325,0.00325,0.00151
37.7337,-0.123,0.082,-0.00151,-0.00325,0.00325,0.00151
37.7666,-0.136,0.093,-0.00151,-0.00325,0.00325,0.00151
37.7967,-0.137,0.097,-0.00151,-0.00325,0.00325,0.00151
37.8271,-0.135,0.103,-0.00151,-0.00325,0.00325,0.00151
37.8596,-0.134,0.113,-0.00151,-0.00325,0.00325,0.00151
37.89,-0.137,0.115,-0.00151,-0.00325,0.00325,0.00151
37.9204,-0.156,0.122,-0.00151,-0.00325,0.00325,0.00151
37.9532,-0.182,0.127,-0.00151,-0.00325,0.00325,0.00151
37.9831,-0.208,0.131,-0.00151,-0.00325,0.00325,0.00151
38.0137,-0.231,0.139,-0.00151,-0.00325,0.00325,0.00151
38.0464,-0.245,0.155,-0.00151,-0.00325,0.00325,0.00151
38.0764,-0.241,0.175,-0.00151,-0.00325,0.00325,0.00151
38.1109,-0.196,0.192,-0.00151,-0.00325,0.00325,0.00151
38.1411,-0.183,0.21,-0.00151,-0.00325,0.00325,0.00151
38.1711,-0.16,0.229,-0.00151,-0.00325,0.00325,0.00151
38.203,-0.137,0.243,-0.00151,-0.00325,0.00325,0.00151
38.233,-0.122,0.243,-0.00151,-0.00325,0.00325,0.00151
38.263,-0.099,0.234,-0.00151,-0.00325,0.00325,0.00151
38.2936,-0.083,0.229,-0.00151,-0.00325,0.00325,0.00151
38.3236,-0.072,0.228,-0.00151,-0.00325,0.00325,0.00151
38.3563,-0.08,0.23,-0.00151,-0.00325,0.00325,0.00151
38.387,-0.091,0.232,-0.00151,-0.00325,0.00325,0.00151
38.4172,-0.097,0.228,-0.00151,-0.00325,0.00325,0.00151
38.4474,-0.107,0.217,-0.00151,-0.00325,0.00325,0.00151
38.4783,-0.112,0.202,-0.00151,-0.00325,0.00325,0.00151
38.5116,-0.119,0.193,-0.00151,-0.00325,0.00325,0.00151
38.5419,-0.127,0.186,-0.00151,-0.00325,0.00325,0.00151
38.5739,-0.128,0.185,-0.00151,-0.00325,0.00325,0.00151
38.6054,-0.137,0.182,-0.00151,-0.00325,0.00325,0.00151
38.6355,-0.144,0.176,-0.00151,-0.00325,0.00325,0.00151
38.6664,-0.143,0.172,-0.00151,-0.00325,0.00325,0.00151
38.6969,-0.138,0.16,-0.00151,-0.00325,0.00325,0.00151
38.727,-0.135,0.148,-0.00151,-0.00325,0.00325,0.00151
38.7589,-0.13,0.136,-0.00151,-0.00325,0.00325,0.00151
38.7918,-0.119,0.131,-0.00151,-0.00325,0.00325,0.00151
38.8224,-0.125,0.145,-0.00151,-0.00325,0.00325,0.00151
38.8535,-0.14,0.135,-0.00151,-0.00325,0.00325,0.00151
38.8836,-0.164,0.126,-0.00151,-0.00325,0.00325,0.00151
38.9135,-0.173,0.12,-0.00151,-0.00325,0.00325,0.00151
38.9442,-0.18,0.117,-0.00151,-0.00325,0.00325,0.00151
38.9757,-0.204,0.119,-0.00151,-0.00325,0.00325,0.00151
39.0059,-0.235,0.127,-0.00151,-0.00325,0.00325,0.00151
39.0367,-0.26,0.134,-0.00151,-0.00325,0.00325,0.00151
39.0689,-0.283,0.145,-0.00151,-0.00325,0.00325,0.00151
39.1018,-0.296,0.123,-0.00151,-0.00325,0.00325,0.00151
39.1325,-0.312,0.129,-0.00151,-0.00325,0.00325,0.00151
39.1628,-0.33,0.122,-0.00151,-0.00325,0.00325,0.00151
39.1931,-0.34,0.107,-0.00151,-0.00325,0.00325,0.00151
39.2252,-0.373,0.112,-0.00151,-0.00325,0.00325,0.00151
39.2551,-0.403,0.12,-0.00151,-0.00325,0.00325,0.00151
39.2851,-0.395,0.139,-0.00151,-0.00325,0.00325,0.00151
39.3156,-0.394,0.166,-0.00151,-0.00325,0.00325,0.00151
39.3479,-0.4,0.189,-0.00151,-0.00325,0.00325,0.00151
39.378,-0.385,0.194,-0.00151,-0.00325,0.00325,0.00151
39.4095,-0.358,0.188,-0.00151,-0.00325,0.00325,0.00151
39.4397,-0.332,0.178,-0.00151,-0.00325,0.00325,0.00151
39.4698,-0.303,0.159,-0.00151,-0.00325,0.00325,0.00151
39.5003,-0.269,0.139,-0.00151,-0.00325,0.00325,0.00151
39.5333,-0.235,0.123,-0.00151,-0.00325,0.00325,0.00151
39.5638,-0.221,0.109,-0.00151,-0.00325,0.00325,0.00151
39.5948,-0.224,0.103,-0.00151,-0.00325,0.00325,0.00151
39.625,-0.234,0.116,-0.00151,-0.00325,0.00325,0.00151
39.6552,-0.24,0.119,-0.00151,-0.00325,0.00325,0.00151
39.6857,-0.238,0.115,-0.00151,-0.00325,0.00325,0.00151
39.7184,-0.236,0.112,-0.00151,-0.00325,0.00325,0.00151
39.7486,-0.232,0.11,-0.00151,-0.00325,0.00325,0.00151
39.7793,-0.231,0.102,-0.00151,-0.00325,0.00325,0.00151
39.8094,-0.23,0.092,-0.00151,-0.00325,0.00325,0.00151
39.8393,-0.238,0.085,-0.00151,-0.00325,0.00325,0.00151
39.8695,-0.247,0.074,-0.00151,-0.00325,0.00325,0.00151
39.9021,-0.238,0.052,-0.00151,-0.00325,0.00325,0.00151
39.9321,-0.232,0.042,-0.00151,-0.00325,0.00325,0.00151
39.9622,-0.231,0.037,-0.00151,-0.00325,0.00325,0.00151
39.9933,-0.223,0.026,-0.00151,-0.00325,0.00325,0.00151
40.0238,-0.22,0.021,-0.00151,-0.00325,0.00325,0.00151
40.0538,-0.224,0.021,-0.00151,-0.00325,0.00325,0.00151
40.0846,-0.222,0.017,-0.00151,-0.00325,0.00325,0.00151
40.1148,-0.218,0.012,-0.00151,-0.00325,0.00325,0.00151
40.1474,-0.222,0.01,-0.00151,-0.00325,0.00325,0.00151
40.1797,-0.228,0.015,-0.00151,-0.00325,0.00325,0.00151
40.2099,-0.228,0.018,-0.00151,-0.00325,0.00325,0.00151
40.2398,-0.22,0.009,-0.00151,-0.00325,0.00325,0.00151
40.2727,-0.204,0.003,-0.00151,-0.00325,0.00325,0.00151
40.3027,-0.186,0.0,-0.00151,-0.00325,0.00325,0.00151
40.3327,-0.169,-0.008,-0.00151,-0.00325,0.00325,0.00151
40.3654,-0.148,-0.021,-0.00151,-0.00325,0.00325,0.00151
40.3955,-0.131,-0.023,-0.00151,-0.00325,0.00325,0.00151
40.4254,-0.118,-0.022,-0.00151,-0.00325,0.00325,0.00151
40.4563,-0.117,-0.019,-0.00151,-0.00325,0.00325,0.00151
40.4867,-0.137,-0.009,-0.00151,-0.00325,0.00325,0.00151
40.5167,-0.177,0.018,-0.00151,-0.00325,0.00325,0.00151
40.5475,-0.218,0.039,-0.00151,-0.00325,0.00325,0.00151
40.5776,-0.233,0.057,-0.00151,-0.00325,0.00325,0.00151
40.6077,-0.214,0.072,-0.00151,-0.00325,0.00325,0.00151
40.6379,-0.168,0.085,-0.00151,-0.00325,0.00325,0.00151
40.6706,-0.096,0.081,-0.00151,-0.00325,0.00325,0.00151
40.7007,-0.003,0.066,-0.00151,-0.00325,0.00325,0.00151
40.7312,0.091,0.024,-0.00151,-0.00325,0.00325,0.00151
40.7639,0.201,-0.018,-0.00151,-0.00325,0.00325,0.00151
40.7939,0.354,-0.005,-0.00151,-0.00325,0.00325,0.00151
40.8245,0.465,-0.016,-0.00151,-0.00325,0.00325,0.00151
40.8566,0.483,-0.053,-0.00151,-0.00325,0.00325,0.00151
40.8866,0.392,-0.084,-0.00151,-0.00325,0.00325,0.00151
40.9174,0.278,-0.092,-0.00151,-0.00325,0.00325,0.00151
40.9476,0.105,-0.06,-0.00151,-0.00325,0.00325,0.00151
40.9801,-0.047,0.017,-0.00151,-0.00325,0.00325,0.00151
41.0117,-0.196,0.086,-0.00151,-0.00325,0.00325,0.00151
41.0417,-0.355,0.167,-0.00151,-0.00325,0.00325,0.00151
41.0721,-0.515,0.239,-0.00123,-0.00353,0.00353,0.00123
41.1032,-0.651,0.296,-0.00089,-0.00387,0.00387,0.00089
41.1333,-0.801,0.299,-0.00046,-0.0043,0.0043,0.00046
41.1639,-0.898,0.376,2e-05,-0.00478,0.00478,-2e-05
41.1947,-0.986,0.462,0.00054,-0.00531,0.00531,-0.00054
41.2277,-1.067,0.485,0.00111,-0.00587,0.00587,-0.00111
41.2578,-1.094,0.471,0.0017,-0.00646,0.00646,-0.0017
41.2885,-1.074,0.471,0.00227,-0.00703,0.00703,-0.00227
41.3205,-1.032,0.558,0.00306,-0.00734,0.00734,-0.00306
41.3508,-0.694,0.685,0.00372,-0.00742,0.00742,-0.00372
41.3816,-0.447,0.753,0.00404,-0.0071,0.0071,-0.00404
41.4121,-0.262,0.699,0.00434,-0.0068,0.0068,-0.00434
41.4453,0.058,0.708,0.00464,-0.0065,0.0065,-0.00464
41.4775,0.366,0.639,0.00491,-0.00623,0.00623,-0.00491
41.5076,0.581,0.544,0.00484,-0.00568,0.00568,-0.00484
41.5377,0.89,0.482,0.00436,-0.00521,0.00521,-0.00436
41.5695,1.167,0.387,0.00374,-0.00459,0.00459,-0.00374
41.5996,1.374,0.315,0.00301,-0.00385,0.00385,-0.00301
41.6297,1.528,0.257,0.00219,-0.00304,0.00304,-0.00219
41.6604,1.713,0.282,0.00128,-0.00213,0.00213,-0.00128
41.6906,1.878,0.218,0.00028,-0.00112,0.00112,-0.00028
41.7233,1.951,0.115,-0.00076,-8e-05,8e-05,0.00076
41.7542,1.957,0.008,-0.00181,0.00096,-0.00096,0.00181
41.7843,1.897,-0.061,-0.00282,0.00197,-0.00197,0.00282
41.8142,1.799,-0.193,-0.00378,0.00293,-0.00293,0.00378
41.8447,1.559,-0.334,-0.00461,0.00376,-0.00376,0.00461
41.8774,1.299,-0.455,-0.0053,0.00446,-0.00446,0.0053
41.9074,0.991,-0.452,-0.00583,0.00498,-0.00498,0.00583
41.9377,0.71,-0.614,-0.00647,0.0051,-0.0051,0.00647
41.968,0.497,-0.839,-0.00683,0.00474,-0.00474,0.00683
41.9979,0.19,-0.733,-0.00714,0.00443,-0.00443,0.00714
42.0278,-0.144,-0.689,-0.00744,0.00414,-0.00414,0.00744
42.0607,-0.463,-0.746,-0.00775,0.00382,-0.00382,0.00775
42.0908,-0.749,-0.83,-0.00771,0.00306,-0.00306,0.00771
42.1213,-0.931,-0.869,-0.00758,0.0022,-0.0022,0.00758
42.1529,-1.129,-0.855,-0.00735,0.00123,-0.00123,0.00735
42.183,-1.353,-0.808,-0.00697,0.00016,-0.00016,0.00697
42.2129,-1.446,-0.732,-0.00651,-0.00092,0.00092,0.00651
42.2443,-1.503,-0.725,-0.00602,-0.00203,0.00203,0.00602
42.2744,-1.562,-0.628,-0.00545,-0.00313,0.00313,0.00545
42.3045,-1.479,-0.59,-0.00492,-0.00417,0.00417,0.00492
42.3367,-1.32,-0.763,-0.00454,-0.0052,0.0052,0.00454
42.3668,-1.197,-0.711,-0.0042,-0.00614,0.00614,0.0042
42.3993,-1.086,-0.643,-0.0039,-0.007,0.007,0.0039
42.4314,-0.954,-0.476,-0.00339,-0.00751,0.00751,0.00339
42.4616,-0.618,-0.42,-0.00306,-0.00783,0.00783,0.00306
42.4914,-0.341,-0.232,-0.00306,-0.00783,0.00783,0.00306
42.5243,-0.241,-0.132,-0.00306,-0.00783,0.00783,0.00306
42.5546,-0.022,0.041,-0.00306,-0.00783,0.00783,0.00306
42.5847,0.195,0.108,-0.00306,-0.00783,0.00783,0.00306
42.6154,0.361,0.195,-0.00306,-0.00783,0.00783,0.00306
42.6461,0.511,0.235,-0.00333,-0.00756,0.00756,0.00333
42.6762,0.685,0.308,-0.0037,-0.0072,0.0072,0.0037
42.7082,0.792,0.4,-0.00412,-0.00677,0.00677,0.00412
42.7383,0.824,0.517,-0.00434,-0.00611,0.00611,0.00434
42.7684,0.883,0.672,-0.00452,-0.00536,0.00536,0.00452
42.8,0.929,0.901,-0.00463,-0.00448,0.00448,0.00463
42.83,0.92,1.095,-0.00466,-0.00352,0.00352,0.00466
42.8601,0.92,1.279,-0.0046,-0.00248,0.00248,0.0046
42.8902,0.889,1.38,-0.00449,-0.00142,0.00142,0.00449
42.9229,0.893,1.444,-0.00435,-0.00033,0.00033,0.00435
42.9529,0.795,1.564,-0.00411,0.00077,-0.00077,0.00411
42.9837,0.632,1.664,-0.00373,0.00181,-0.00181,0.00373
43.0156,0.563,1.696,-0.00331,0.00284,-0.00284,0.00331
43.0456,0.553,1.542,-0.00295,0.00379,-0.00379,0.00295
43.076,0.491,1.539,-0.00229,0.00445,-0.00445,0.00229
43.1083,0.153,1.599,-0.00161,0.00513,-0.00513,0.00161
43.1383,-0.073,1.377,-0.00102,0.00572,-0.00572,0.00102
43.1691,-0.112,1.123,-0.00054,0.00619,-0.00619,0.00054
43.1993,-0.214,0.838,-0.00018,0.00655,-0.00655,0.00018
43.2318,-0.351,0.701,0.00012,0.00685,-0.00685,-0.00012
43.2626,-0.402,0.423,0.00012,0.00685,-0.00685,-0.00012
43.2953,-0.465,0.166,0.00012,0.00685,-0.00685,-0.00012
43.3256,-0.505,-0.147,0.00039,0.00658,-0.00658,-0.00039
43.3572,-0.553,-0.379,0.00068,0.00629,-0.00629,-0.00068
43.3872,-0.592,-0.722,0.00069,0.00566,-0.00566,-0.00069
43.42,-0.602,-1.086,0.00055,0.00488,-0.00488,-0.00055
43.4509,-0.57,-1.428,0.00024,0.00396,-0.00396,-0.00024
43.4817,-0.59,-1.768,-0.0002,0.0029,-0.0029,0.0002
43.5118,-0.61,-2.177,-0.0008,0.00164,-0.00164,0.0008
43.5425,-0.69,-2.506,-0.0015,0.0002,-0.0002,0.0015
43.5736,-0.769,-2.829,-0.0023,-0.00141,0.00141,0.0023
43.6038,-0.77,-3.045,-0.00319,-0.00312,0.00312,0.00319
43.6351,-0.781,-3.205,-0.00414,-0.00491,0.00491,0.00414
43.6651,-0.769,-3.147,-0.00507,-0.00666,0.00666,0.00507
43.6951,-0.676,-3.216,-0.00608,-0.00839,0.00839,0.00608
43.7257,-0.564,-3.085,-0.0071,-0.01001,0.01001,0.0071
43.7585,-0.439,-2.934,-0.00835,-0.01126,0.01126,0.00835
43.7886,-0.285,-2.807,-0.00955,-0.01246,0.01246,0.00955
43.8191,-0.194,-2.56,-0.01064,-0.01355,0.01355,0.01064
43.8519,-0.143,-2.348,-0.01164,-0.01455,0.01455,0.01164
43.8823,0.03,-1.984,-0.01249,-0.0154,0.0154,0.01249
43.9131,0.145,-1.52,-0.01314,-0.01605,0.01605,0.01314
43.943,0.175,-1.049,-0.01359,-0.0165,0.0165,0.01359
43.9757,0.254,-0.714,-0.01389,-0.0168,0.0168,0.01389
44.0071,0.288,-0.364,-0.01389,-0.0168,0.0168,0.01389
44.0399,0.201,0.024,-0.01389,-0.0168,0.0168,0.01389
44.07,0.172,0.348,-0.01389,-0.0168,0.0168,0.01389
44.1025,0.147,0.656,-0.01361,-0.01652,0.01652,0.01361
44.1326,0.086,0.971,-0.0132,-0.01611,0.01611,0.0132
44.1625,0.065,1.368,-0.01261,-0.01552,0.01552,0.01261
44.193,0.082,1.745,-0.01187,-0.01478,0.01478,0.01187
44.2265,0.092,2.128,-0.01096,-0.01387,0.01387,0.01096
44.2563,0.091,2.515,-0.00989,-0.0128,0.0128,0.00989
44.2871,0.189,2.862,-0.00867,-0.01158,0.01158,0.00867
44.3179,0.24,3.14,-0.00733,-0.01024,0.01024,0.00733
44.3479,0.437,3.318,-0.00591,-0.00882,0.00882,0.00591
44.38,0.636,3.395,-0.0048,-0.00703,0.00703,0.0048
44.41,0.82,3.612,-0.0037,-0.00505,0.00505,0.0037
44.4425,0.979,3.681,-0.00265,-0.00296,0.00296,0.00265
44.4734,1.08,3.699,-0.00165,-0.00081,0.00081,0.00165
44.5034,1.065,3.572,-0.00069,0.00128,-0.00128,0.00069
44.5334,1.108,3.254,0.00011,0.00326,-0.00326,-0.00011
44.5654,1.185,3.021,0.00076,0.00518,-0.00518,-0.00076
44.5954,1.065,2.643,0.00132,0.00688,-0.00688,-0.00132
44.6255,0.878,2.314,0.00184,0.00834,-0.00834,-0.00184
44.6564,0.61,2.058,0.00239,0.00954,-0.00954,-0.00239
44.6893,0.474,1.354,0.00297,0.01012,-0.01012,-0.00297
44.7194,0.399,0.987,0.00339,0.01054,-0.01054,-0.00339
44.751,0.128,0.599,0.00365,0.01079,-0.01079,-0.00365
44.7811,-0.115,0.197,0.00365,0.01079,-0.01079,-0.00365
44.8111,-0.194,-0.032,0.00365,0.01079,-0.01079,-0.00365
44.8418,-0.34,-0.436,0.00365,0.01079,-0.01079,-0.00365
44.8718,-0.513,-0.816,0.00357,0.01017,-0.01017,-0.00357
44.9045,-0.682,-1.171,0.00344,0.00931,-0.00931,-0.00344
44.9349,-0.855,-1.372,0.00331,0.00827,-0.00827,-0.00331
44.9676,-0.956,-1.65,0.00312,0.00705,-0.00705,-0.00312
44.9976,-1.06,-2.014,0.00282,0.00563,-0.00563,-0.00282
45.0293,-1.148,-2.325,0.00244,0.00402,-0.00402,-0.00244
45.0597,-1.212,-2.645,0.00196,0.00225,-0.00225,-0.00196
45.0897,-1.272,-2.892,0.0014,0.00034,-0.00034,-0.0014
45.1206,-1.294,-3.316,0.00068,-0.00177,0.00177,-0.00068
45.1526,-1.267,-3.543,-0.00016,-0.00396,0.00396,0.00016
45.1826,-1.287,-3.796,-0.00109,-0.00626,0.00626,0.00109
45.2135,-1.309,-3.799,-0.00201,-0.00858,0.00858,0.00201
45.2437,-1.2,-4.003,-0.00308,-0.01093,0.01093,0.00308
45.2763,-1.039,-4.115,-0.00428,-0.01324,0.01324,0.00428
45.3079,-0.781,-4.121,-0.00562,-0.01541,0.01541,0.00562
45.3381,-0.658,-3.876,-0.00693,-0.01742,0.01742,0.00693
45.3685,-0.424,-3.479,-0.00841,-0.0189,0.0189,0.00841
45.3993,-0.061,-3.029,-0.0097,-0.0202,0.0202,0.0097
45.4293,0.356,-2.562,-0.0108,-0.02129,0.02129,0.0108
45.4593,0.634,-2.085,-0.01203,-0.02184,0.02184,0.01203
45.4895,0.746,-1.519,-0.01307,-0.02209,0.02209,0.01307
45.5225,0.783,-1.101,-0.01396,-0.02214,0.02214,0.01396
45.5526,0.767,-0.711,-0.01467,-0.02204,0.02204,0.01467
45.583,0.731,-0.386,-0.01506,-0.02165,0.02165,0.01506
45.6156,0.601,0.007,-0.01538,-0.02133,0.02133,0.01538
45.6461,0.409,0.393,-0.01538,-0.02133,0.02133,0.01538
45.6765,0.242,0.709,-0.01508,-0.02102,0.02102,0.01508
45.7087,0.16,1.095,-0.01461,-0.02056,0.02056,0.01461
45.7388,0.048,1.509,-0.01397,-0.01991,0.01991,0.01397
45.7695,-0.051,1.925,-0.01315,-0.01909,0.01909,0.01315
45.7997,-0.099,2.356,-0.01214,-0.01809,0.01809,0.01214
45.8296,-0.116,2.813,-0.01094,-0.01689,0.01689,0.01094
45.8597,-0.032,3.111,-0.00961,-0.01556,0.01556,0.00961
45.892,-0.021,3.326,-0.00819,-0.01414,0.01414,0.00819
45.9219,-0.03,3.539,-0.00668,-0.01263,0.01263,0.00668
45.9518,0.101,3.653,-0.00513,-0.01107,0.01107,0.00513
45.9848,0.26,3.611,-0.00359,-0.00953,0.00953,0.00359
46.0149,0.462,3.484,-0.0021,-0.00804,0.00804,0.0021
46.045,0.551,3.461,-0.00092,-0.00627,0.00627,0.00092
46.0779,0.32,3.445,0.00055,-0.0048,0.0048,-0.00055
46.1087,0.295,3.297,0.00196,-0.0034,0.0034,-0.00196
46.139,0.452,3.025,0.00325,-0.0021,0.0021,-0.00325
46.1719,0.595,2.687,0.00408,-0.00064,0.00064,-0.00408
46.202,0.529,2.394,0.00482,0.00066,-0.00066,-0.00482
46.234,0.47,2.0,0.00567,0.00152,-0.00152,-0.00567
46.2641,0.593,1.61,0.00604,0.00252,-0.00252,-0.00604
46.2973,0.634,1.305,0.00626,0.00341,-0.00341,-0.00626
46.3282,0.54,0.851,0.00634,0.00406,-0.00406,-0.00634
46.3582,0.575,0.41,0.00603,0.00437,-0.00437,-0.00603
46.3908,0.727,-0.019,0.00564,0.00476,-0.00476,-0.00564
46.4229,0.736,-0.255,0.00525,0.00515,-0.00515,-0.00525
46.453,0.61,-0.694,0.00463,0.00518,-0.00518,-0.00463
46.4829,0.55,-1.149,0.00385,0.00499,-0.00499,-0.00385
46.5138,0.456,-1.641,0.00315,0.00429,-0.00429,-0.00315
46.544,0.283,-1.88,0.00234,0.00348,-0.00348,-0.00234
46.577,0.062,-2.187,0.00141,0.00255,-0.00255,-0.00141
46.6086,-0.117,-2.514,0.00034,0.00148,-0.00148,-0.00034
46.6386,-0.402,-2.8,-0.00086,0.00028,-0.00028,0.00086
46.6712,-0.736,-3.018,-0.00175,-0.0014,0.0014,0.00175
46.7042,-1.084,-3.124,-0.00251,-0.00331,0.00331,0.00251
46.7342,-1.447,-3.083,-0.00305,-0.0054,0.0054,0.00305
46.7642,-1.619,-3.142,-0.00353,-0.0076,0.0076,0.00353
46.7955,-1.596,-3.13,-0.00401,-0.00979,0.00979,0.00401
46.8283,-1.591,-2.959,-0.00443,-0.0119,0.0119,0.00443
46.8584,-1.604,-2.851,-0.00479,-0.01397,0.01397,0.00479
46.8893,-1.425,-2.588,-0.00513,-0.01583,0.01583,0.00513
46.9193,-1.12,-2.355,-0.00554,-0.01744,0.01744,0.00554
46.9494,-0.781,-2.071,-0.00601,-0.01874,0.01874,0.00601
46.9802,-0.477,-1.766,-0.00676,-0.01949,0.01949,0.00676
47.0102,-0.093,-1.416,-0.00736,-0.02009,0.02009,0.00736
47.0402,0.243,-1.179,-0.00787,-0.0206,0.0206,0.00787
47.0718,0.505,-1.018,-0.00857,-0.02076,0.02076,0.00857
47.1025,0.569,-0.699,-0.00917,-0.02076,0.02076,0.00917
47.1326,0.714,-0.495,-0.00955,-0.02038,0.02038,0.00955
47.163,0.846,-0.285,-0.01,-0.01993,0.01993,0.01
47.1961,0.903,0.037,-0.01048,-0.01944,0.01944,0.01048
47.2262,0.893,0.365,-0.01096,-0.01897,0.01897,0.01096
47.2572,0.806,0.596,-0.01114,-0.01828,0.01828,0.01114
47.2873,0.694,0.975,-0.01109,-0.0175,0.0175,0.01109
47.3173,0.575,1.379,-0.01081,-0.0166,0.0166,0.01081
47.3477,0.446,1.753,-0.01006,-0.01585,0.01585,0.01006
47.3803,0.321,2.12,-0.00916,-0.01495,0.01495,0.00916
47.4105,0.328,2.502,-0.00809,-0.01388,0.01388,0.00809
47.441,0.38,2.877,-0.00686,-0.01265,0.01265,0.00686
47.4714,0.34,3.026,-0.00557,-0.01136,0.01136,0.00557
47.5015,0.318,3.132,-0.00423,-0.01003,0.01003,0.00423
47.5315,0.416,3.138,-0.0029,-0.00869,0.00869,0.0029
47.5625,0.486,3.028,-0.0016,-0.0074,0.0074,0.0016
47.5925,0.362,2.906,-0.00036,-0.00616,0.00616,0.00036
47.6225,0.325,2.855,0.00085,-0.00494,0.00494,-0.00085
47.6549,0.354,2.776,0.00204,-0.00375,0.00375,-0.00204
47.6854,0.495,2.551,0.00313,-0.00266,0.00266,-0.00313
47.7157,0.614,2.302,0.00378,-0.00135,0.00135,-0.00378
47.7472,0.601,1.937,0.00429,-0.00021,0.00021,-0.00429
47.778,0.55,1.791,0.00476,0.00085,-0.00085,-0.00476
47.8079,0.53,1.581,0.00515,0.00181,-0.00181,-0.00515
47.8387,0.461,1.117,0.00563,0.00228,-0.00228,-0.00563
47.8687,0.541,0.621,0.0056,0.00284,-0.00284,-0.0056
47.9016,0.581,0.165,0.00529,0.00315,-0.00315,-0.00529
47.9324,0.528,-0.187,0.00501,0.00343,-0.00343,-0.00501
47.9628,0.566,-0.57,0.00447,0.00349,-0.00349,-0.00447
47.9927,0.64,-1.052,0.00368,0.00338,-0.00338,-0.00368
48.0242,0.626,-1.596,0.00266,0.00303,-0.00303,-0.00266
48.0544,0.593,-2.088,0.00146,0.00246,-0.00246,-0.00146
48.0873,0.512,-2.425,0.00015,0.0017,-0.0017,-0.00015
48.1197,0.436,-2.696,-0.001,0.00055,-0.00055,0.001
48.1501,0.267,-3.03,-0.0023,-0.00075,0.00075,0.0023
48.1803,-0.013,-3.374,-0.00374,-0.00219,0.00219,0.00374
48.2129,-0.261,-3.728,-0.00533,-0.00378,0.00378,0.00533
48.243,-0.466,-4.01,-0.00704,-0.00549,0.00549,0.00704
48.273,-0.709,-4.12,-0.00842,-0.00762,0.00762,0.00842
48.3037,-0.845,-4.255,-0.00978,-0.00989,0.00989,0.00978
48.3338,-0.975,-4.17,-0.01104,-0.01219,0.01219,0.01104
48.3638,-1.091,-4.064,-0.01219,-0.01451,0.01451,0.01219
48.3945,-1.236,-3.962,-0.01322,-0.01685,0.01685,0.01322
48.4253,-1.288,-3.852,-0.01418,-0.01919,0.01919,0.01418
48.4553,-1.166,-3.713,-0.01514,-0.02139,0.02139,0.01514
48.4855,-1.101,-3.537,-0.01606,-0.02349,0.02349,0.01606
48.5182,-0.972,-3.283,-0.01695,-0.02541,0.02541,0.01695
48.5483,-0.633,-3.01,-0.01789,-0.02703,0.02703,0.01789
48.5792,-0.285,-2.923,-0.01914,-0.02828,0.02828,0.01914
48.6117,-0.091,-2.615,-0.02026,-0.02939,0.02939,0.02026
48.6416,0.089,-2.41,-0.02128,-0.03042,0.03042,0.02128
48.6721,0.3,-2.285,-0.02226,-0.0314,0.0314,0.02226
48.7043,0.397,-2.26,-0.02322,-0.03236,0.03236,0.02322
48.7343,0.362,-2.044,-0.0241,-0.03323,0.03323,0.0241
48.7649,0.359,-1.876,-0.0249,-0.03403,0.03403,0.0249
